Id,SalePrice
1461,118157.1677614917
1462,151354.92225407498
1463,184304.18460394992
1464,188316.23849064283
1465,205506.52696041414
1466,179794.72531006095
1467,171792.0216226648
1468,170053.29019719618
1469,193514.92704766552
1470,115495.97974911726
1471,191886.33633176185
1472,90320.90678827483
1473,92102.97736004525
1474,152811.32995774163
1475,130661.59210759017
1476,379818.4966120456
1477,259695.14428591105
1478,306719.7806688923
1479,281025.3072301316
1480,504175.37269270705
1481,310062.8380397915
1482,211128.20889496672
1483,175377.6639998716
1484,174681.8238034543
1485,169780.122667888
1486,197460.41449890044
1487,323228.18881110405
1488,237336.4923821628
1489,204418.20647258425
1490,216436.11653682918
1491,194079.42116528648
1492,87276.08756694352
1493,181948.7008622436
1494,299550.39410969795
1495,297407.80216747435
1496,237196.9874020982
1497,187779.31018299988
1498,155189.34249330813
1499,154421.71734946125
1500,145208.6978832786
1501,181300.06230388104
1502,161104.43125142044
1503,293703.05914126366
1504,234602.19697622547
1505,219959.3535048292
1506,185519.9673761793
1507,232667.90002221608
1508,199164.18269669998
1509,159608.28367135866
1510,145825.42134019735
1511,149803.55165517665
1512,174502.95963588014
1513,154693.67137845102
1514,164493.2799840836
1515,196350.84003347892
1516,162734.82634481785
1517,162885.82447505213
1518,124340.02913699977
1519,225530.44799878524
1520,130752.12191552861
1521,138551.08596108668
1522,169070.9865377302
1523,106788.20461735227
1524,121814.59407838696
1525,122487.30145092015
1526,114538.98252676187
1527,94763.59058560064
1528,127720.76338094592
1529,142961.1694619566
1530,180473.84360462747
1531,125262.99198898498
1532,100683.9763922488
1533,146876.77474554084
1534,115074.0106860791
1535,161770.94554796148
1536,106521.1697175902
1537,60879.478034799715
1538,180850.08921999048
1539,238988.16503354706
1540,115956.7168037792
1541,148756.43816282984
1542,148285.443259808
1543,217497.4680991681
1544,69389.14782199469
1545,108455.81159662537
1546,121021.53234017527
1547,132626.25060489523
1548,138081.7784208925
1549,112117.30234931665
1550,139743.88359587186
1551,114471.79513810898
1552,146674.77771687182
1553,141652.4622130132
1554,112359.36403478756
1555,168892.78785511787
1556,86239.19928668208
1557,128238.7894080717
1558,91737.2157602759
1559,104244.15841918906
1560,143826.80579095017
1561,149952.0539529032
1562,123348.76738069777
1563,121476.86337170796
1564,165926.12707176042
1565,152101.77601238992
1566,228261.40182447265
1567,70089.75817873927
1568,222315.00910093109
1569,140463.06129865794
1570,122982.19018209729
1571,125021.06707878149
1572,147822.0613774739
1573,248598.1739768675
1574,135761.5630934525
1575,223947.39630519156
1576,223301.29207238698
1577,195558.9240182411
1578,158369.07110979606
1579,140510.49012468147
1580,193409.7710895517
1581,142690.3881696345
1582,126169.22623667927
1583,329926.74201516586
1584,236068.1167807217
1585,138091.13690790758
1586,59706.08122878523
1587,100791.32512623133
1588,153705.55012993145
1589,99028.17147571848
1590,131328.40389763363
1591,96261.22371319127
1592,125903.10286889496
1593,115897.04427464906
1594,137116.7914194969
