Id,SalePrice
1461,117988.46913100957
1462,147985.67969741765
1463,181198.66474055836
1464,187705.0645572528
1465,203394.5210641954
1466,177079.95401654113
1467,170955.21463536698
1468,168245.05693229128
1469,192103.98062302134
1470,116206.80931203035
1471,192278.66344006194
1472,96102.92228956972
1473,96786.15075774826
1474,156122.38881719735
1475,133765.70698090855
1476,377066.7305068474
1477,257264.7396050226
1478,306976.5743542851
1479,281026.52403438836
1480,501563.57788071845
1481,312969.4375960897
1482,209150.91977893005
1483,176047.3556174731
1484,172894.7716923655
1485,170961.7579801007
1486,197764.90784856156
1487,324861.33267020114
1488,241486.68455267532
1489,200944.07603421688
1490,210959.55155413738
1491,193556.00088027504
1492,91439.38020521059
1493,185069.1614057711
1494,297794.61582927476
1495,297243.5287257444
1496,232999.65644105576
1497,190483.57560965852
1498,155299.7602563644
1499,155661.23325964026
1500,143785.6111168642
1501,184161.63785846593
1502,162692.19825788675
1503,293151.3310376943
1504,236170.0215590651
1505,216964.83198040773
1506,187980.1268829043
1507,230598.5275493455
1508,200387.23563509667
1509,161568.91319904118
1510,145978.6549306146
1511,148087.39681369875
1512,171543.5186487415
1513,154799.17652798266
1514,167191.8998754534
1515,189398.02200647662
1516,163766.67403302106
1517,160483.5624815086
1518,125153.09785142794
1519,222850.15072370437
1520,132539.72953629977
1521,139810.71794314223
1522,174004.55709802918
1523,108984.236035157
1524,121122.72467228127
1525,120177.77360812781
1526,114034.51724463262
1527,96710.07183875122
1528,128277.7919520037
1529,144764.59724749054
1530,180710.36241066025
1531,122068.98034273845
1532,103682.54110774248
1533,147018.2650680202
1534,117472.61243832366
1535,158753.6942158098
1536,109246.48314225377
1537,60581.20091923798
1538,181350.6604466389
1539,234769.47053270202
1540,118096.27220286534
1541,148642.4083696925
1542,148390.41580997664
1543,218226.7952101398
1544,72091.57369672101
1545,110087.39806136735
1546,122636.81332832799
1547,129485.00742827321
1548,138269.23828060005
1549,115280.15942040063
1550,141041.13342463115
1551,116257.53855130289
1552,138988.13759545545
1553,145978.5477859314
1554,112120.81170332665
1555,168559.80834938172
1556,88697.78102563144
1557,127010.06332954325
1558,93551.88014873842
1559,107423.06768860415
1560,142499.01050695725
1561,151278.89902096646
1562,119445.79505770706
1563,120009.26222973852
1564,161558.8002070908
1565,150471.07614930964
1566,224784.6621570313
1567,69769.23624775375
1568,221927.87956646437
1569,140771.007559022
1570,121104.25675685922
1571,123420.64970098133
1572,147021.85512089732
1573,247155.32360839902
1574,136177.9293615016
1575,221270.61193791224
1576,220650.68852622443
1577,193651.4846913573
1578,155394.42837739523
1579,136157.6111072517
1580,193638.3415283768
1581,138082.51294958644
1582,127064.42761953318
1583,332106.44832825445
1584,235532.8872969934
1585,137758.90682858176
1586,57497.299592994284
1587,101501.08698424808
1588,155849.10092139442
1589,99942.82337362898
1590,132871.13001790494
1591,97942.34077774997
1592,129557.23056139183
1593,116001.64767183342
1594,134371.47518982572
1595,118595.04235587096
1596,239592.00832630662
1597,172767.93527666814
1598,191387.94716660772
1599,204468.4359766308
1600,185548.6033620497
1601,67047.13786419072
1602,113350.94941486385
1603,86371.13192385099
1604,291098.5203171488
1605,246933.90356222386
1606,162392.98086951027
1607,173355.87916392292
1608,201387.07292639517
1609,193102.61013690953
1610,150584.78627366843
1611,142478.1281815468
1612,161637.18401399493
1613,162215.26000627578
1614,121523.42540600683
1615,86706.10980730994
1616,73860.39233068758
1617,84349.10024405147
1618,118590.1923639123
1619,126816.25744116944
1620,153483.69105694038
1621,132201.45914102817
1622,143972.75462207978
1623,290648.9106664624
1624,208780.8016602236
1625,124279.98370927549
1626,171431.80532652704
1627,188611.54668523138
1628,286735.2961742379
1629,175936.76093427106
1630,365771.06373901374
1631,229259.9556892479
1632,245476.43710665565
1633,167750.1519304967
1634,181081.36663360902
1635,177267.5312868065
1636,150896.33616529577
1637,179355.19057564257
1638,206887.2795909654
1639,181455.1556092737
1640,251727.5149627095
1641,182917.93868135707
1642,226192.6835184374
1643,223671.03439056478
1644,225068.68957614066
1645,187270.14078769003
1646,149182.23259709525
1647,163142.7536369366
1648,137889.16390619185
1649,129907.23735773831
1650,115199.44026918215
1651,114353.01938244786
1652,96308.7675635581
1653,96113.44024804691
1654,156010.3489535342
1655,151417.51110350344
1656,151097.733652365
1657,156201.23923079742
1658,153088.1034515435
1659,139582.1677539768
1660,139429.27103054852
1661,459541.8310026794
1662,395362.713480929
1663,390396.0495807383
1664,474264.86680933094
1665,320377.696129338
1666,337062.63886775705
1667,364191.526699335
1668,344723.4797360121
1669,315431.8728666332
1670,347643.2995713816
1671,265103.9381593002
1672,476183.70932630386
1673,299050.0056345015
1674,249977.8989878414
1675,188652.38955962026
1676,190477.30677688407
1677,207951.21655692128
1678,474741.9290170939
1679,384206.57605620334
1680,333890.331806272
1681,280575.4167665966
1682,311028.6106327362
1683,192290.73826171938
1684,173522.4909651157
1685,174379.45353560091
1686,170640.37879296203
1687,167592.53236903946
1688,187981.06851673537
1689,192442.21823800795
1690,187365.48540243154
1691,176310.73308739645
1692,265381.919797127
1693,166392.45873231417
1694,181276.93782291372
1695,168575.98512982245
1696,268009.86197955394
1697,174069.024932812
1698,353906.506636413
1699,326077.9150946506
1700,252528.87556529214
1701,273204.026172274
1702,249720.8106312823
1703,246331.2955265881
1704,300519.72869923286
1705,237341.3683750138
1706,448799.250409161
1707,213562.09045710886
1708,201226.38680718746
1709,283679.95074151544
1710,229260.75957407925
1711,266982.0943401757
1712,248719.90174145906
1713,259732.0959703137
1714,225873.8444090256
1715,200219.3986888165
1716,177265.64396141467
1717,166259.89364025265
1718,141717.34528674989
1719,212138.4826066932
1720,248783.6487129769
1721,164642.0427741957
1722,126470.72973965865
1723,151442.1165910728
1724,207138.58248392888
1725,236312.9277216577
1726,182616.2072902059
1727,162914.02317112387
1728,180069.58285111914
1729,163065.08212677823
1730,170045.12129309349
1731,117240.88595151197
1732,126719.66797006765
1733,119543.40620718322
1734,124088.12049202592
1735,119430.70084392169
1736,105320.54600331686
1737,350687.2685337073
1738,228775.19322626566
1739,282223.72194402496
1740,202226.2876334719
1741,181850.3535756704
1742,177147.68873561814
1743,166127.37946539515
1744,321226.93367336097
1745,239558.81836514134
1746,252232.11161039612
1747,223412.65955778604
1748,206481.01951527546
