id,yield
15289,4350.699367673467
15290,6029.271940537438
15291,7328.0504502506255
15292,5009.920641658621
15293,3821.7340483894095
15294,4906.370786386241
15295,7253.51699338656
15296,6357.8117513590605
15297,8626.63595267333
15298,4243.462209002023
15299,5785.788222332435
15300,5855.232529833144
15301,5474.131409366364
15302,5639.597055293142
15303,5053.3903159532865
15304,4878.013682095503
15305,4864.9925416209235
15306,6281.212500054429
15307,4963.754878979478
15308,5806.326809916144
15309,6160.146724623951
15310,7660.134897560925
15311,4917.7766715207945
15312,5142.051437895027
15313,6357.357327166381
15314,5151.248702173534
15315,4648.3559701622125
15316,8101.551400637631
15317,5602.052907887077
15318,7968.351795622023
15319,8239.392112480378
15320,7035.6889077516325
15321,6536.124936636137
15322,3087.7329534363057
15323,5819.659837579074
15324,2978.252100503906
15325,7232.052932534704
15326,6172.825839904788
15327,4257.563999371442
15328,7889.323492465261
15329,7785.141196276181
15330,5111.428489521874
15331,5710.677092083081
15332,6866.849281595096
15333,6331.349244975711
15334,5573.494648380787
15335,8127.571177062982
15336,4214.810294548683
15337,7583.102566748646
15338,6116.688306500497
15339,5513.741093196567
15340,6637.954369898328
15341,5694.903429444357
15342,5358.2634312992495
15343,6641.519027584307
15344,5991.097645158981
15345,4506.318046887754
15346,6042.36567120663
15347,6222.652783243034
15348,4649.287900239931
15349,6413.649115136858
15350,4668.82208596725
15351,5989.3701019507425
15352,5758.429333874554
15353,6903.137413576583
15354,4399.851170002191
15355,4554.56387192775
15356,6075.445592167897
15357,6152.32166453338
15358,7006.895238522599
15359,5009.694232255868
15360,4545.629008254783
15361,5643.090799418346
15362,5978.637040352308
15363,6628.955642262155
15364,5146.7649024126495
15365,4510.53569257494
15366,4758.691791361158
15367,7709.9113462468595
15368,4859.797826690054
15369,5825.601014621603
15370,6415.63807737186
15371,3761.220642738423
15372,4852.221687998854
15373,6128.32566415208
15374,5656.451830267352
15375,5455.7725399349965
15376,5897.652266835915
15377,5640.380878512034
15378,4797.384848525515
15379,5948.947933231672
15380,7410.433630932075
15381,6064.790016400425
15382,5863.84297864485
15383,7367.0405908255725
15384,5163.294908043662
15385,4477.968588904014
15386,4438.890347946562
15387,4427.584046095775
15388,6790.040830850217
15389,6119.605039128482
15390,8481.26485179269
15391,6340.959922476507
15392,7276.751906859359
15393,5825.498482999905
15394,5968.565741670426
15395,5507.644129889282
15396,6854.0290462539415
15397,6871.612133211745
15398,5549.493347657199
15399,5486.418501912339
15400,4797.120573286871
15401,6107.450929661202
15402,6155.7330525745365
15403,6054.126815584655
15404,7234.285787853019
15405,7548.272897512832
15406,8391.11552472198
15407,5687.390619516368
15408,7646.837004192623
15409,5803.434143142819
15410,5859.09064810367
15411,8382.327828655152
15412,6685.977984293168
15413,6716.494751507283
15414,5617.687561115065
15415,5920.236827571996
15416,6904.328145520792
15417,5713.908835634757
15418,7699.915579798272
15419,4392.801595772689
15420,4250.31159339407
15421,6282.335962586825
15422,3927.6579488287084
15423,6656.123026491331
15424,6386.666520380066
15425,6959.2061352738765
15426,3964.175647213009
15427,7702.77588890061
15428,6369.794388924028
15429,7451.594480170361
15430,6479.903593011157
15431,5260.884736727045
15432,5201.431057935806
15433,4708.196781211923
15434,8536.691058993001
15435,4067.8444101437462
15436,4733.311491664011
15437,5050.359398673679
15438,5476.519646394868
15439,7446.892916921774
15440,5430.818490547015
15441,6477.0295610154035
15442,5301.858670246119
15443,4686.200501138896
15444,5709.036727163897
15445,3797.688325469574
15446,6600.884118122468
15447,6608.280555511345
15448,8159.823716683851
15449,8336.06555914316
15450,7126.4806729964075
15451,5226.218846328707
15452,4615.719654350729
15453,7511.27870342295
15454,6531.14952620865
15455,8411.688157437788
15456,6329.77818214488
15457,6293.409024787414
15458,5643.486142586697
15459,6176.733418212183
15460,5678.002583487956
15461,5096.051246271415
15462,5162.63933600515
15463,6726.117875132204
15464,6208.025782899919
15465,6681.140484146956
15466,7293.401135556984
15467,7359.645637109994
15468,3739.0771831974657
15469,2869.698614164625
15470,7513.371227181911
15471,7383.925222160001
15472,6588.764295488571
15473,5211.644417825988
15474,6836.392268747302
15475,5130.219430491365
15476,5191.493083459627
15477,5597.693364784441
15478,4377.245434171707
15479,7448.166239518956
15480,6803.6079382784665
15481,6408.9838443358985
15482,6355.734007737414
15483,6704.971290567226
15484,6303.550549792031
15485,7502.0677452626915
15486,6171.139194983417
15487,8001.1773367872565
15488,7234.272616578335
15489,5444.555382356377
15490,6134.110549492174
15491,6495.022459731729
15492,5218.159684782566
15493,7363.206225526913
15494,6358.379583205274
15495,6893.4567706780845
15496,6931.7988446803265
15497,4739.803253197353
15498,6708.159629785665
15499,6421.487256815508
15500,7582.868709686456
15501,5469.648378848053
15502,7747.382846054959
15503,7497.978264449555
15504,6879.687088363804
15505,6177.238218464192
15506,4565.961537921839
15507,4632.444599772804
15508,5975.362372557865
15509,4034.9174143337614
15510,4974.210994011794
15511,6122.01100433876
15512,5275.957489672148
15513,6725.676895761368
15514,8050.144228227366
15515,6647.457496399002
15516,5154.1830548964745
15517,7860.578051728385
15518,7108.292037309628
15519,7049.95383965473
15520,5636.829610443648
15521,6450.438155466176
15522,6361.426744460574
15523,6580.8153898194105
15524,7284.435628681214
15525,5215.745192427936
15526,5469.697544593979
15527,4533.921479494404
15528,4476.180239921281
15529,7507.852099896437
15530,6554.991004751344
15531,6674.484605317401
15532,7190.104912748593
15533,4749.59013649668
15534,8049.609221499288
15535,4204.025355466937
15536,6519.165992077662
15537,5427.798752580918
15538,6661.331914326722
15539,7470.878002584306
15540,6067.15467027513
15541,6259.057858301956
15542,7175.37171143498
15543,7167.905002121253
15544,4619.188177508471
15545,4909.318381639289
15546,7649.233649360649
15547,5466.594626310216
15548,5891.230800310814
15549,7106.589199686003
15550,6600.664730796823
15551,7145.003551761414
15552,6334.054059747368
15553,4288.831309170395
15554,5518.741713583219
15555,5934.649661114183
15556,6725.235171997506
15557,7107.534274916061
15558,4171.661174466828
15559,5549.444668135993
15560,7939.337131928156
15561,5470.666358849421
15562,7599.444025883104
15563,6652.052665981118
15564,4506.913349977851
15565,6330.913772629557
15566,6687.3611223808075
15567,6526.176258928708
15568,3484.6568764041353
15569,4310.174640913898
15570,5153.20922192002
15571,5084.3356514394745
15572,4182.04135440655
15573,5837.985774246568
15574,6105.990511306682
15575,6411.631178895461
15576,4458.146788981454
15577,5850.975283384124
15578,6517.519337858166
15579,3331.297117336467
15580,7787.576263593037
15581,7344.567432870985
15582,6607.58444680863
15583,3337.7236615328616
15584,5349.149196703205
15585,4194.545692763042
15586,6245.95344751874
15587,8064.954187982541
15588,6359.565625607649
15589,5665.239383400448
15590,5038.313140627235
15591,5898.278465330441
15592,7974.093199507758
15593,7250.918342099113
15594,6840.484197290665
15595,4462.441536472727
15596,4699.543070435213
15597,5036.761948506006
15598,5286.855547711353
15599,5592.170048106053
15600,5587.920551032406
15601,6076.023790769929
15602,7827.929363926853
15603,4991.610405171805
15604,7516.11677819887
15605,6379.926149768237
15606,7694.874337234281
15607,5788.177198781938
15608,6822.39192696301
15609,7374.657122981127
15610,6472.082069146942
15611,4630.289346086865
15612,5050.245837739123
15613,6470.732903099831
15614,4614.964955188959
15615,6227.041238966513
15616,6024.743946129682
15617,5368.637014511539
15618,6471.515856717755
15619,6819.8390245116
15620,4995.867541407072
15621,4388.910577614904
15622,4276.06664534188
15623,5413.746647532622
15624,5252.302548378212
15625,4192.979801583847
15626,7534.743567760486
15627,5495.040669792226
15628,5691.76883692576
15629,5832.276886254658
15630,5144.084368248538
15631,5707.921026569185
15632,5932.577697136491
15633,4999.158050412772
15634,7027.081700376982
15635,5255.838932425251
15636,7578.222357075033
15637,5723.121642421689
15638,5636.255648863505
15639,4395.051928215373
15640,5514.164052754373
15641,7096.642327630721
15642,6600.784463300195
15643,4632.62960671879
15644,6137.312732492218
15645,5470.24178663709
15646,5570.941736059094
15647,8104.124968253949
15648,5686.6601095196875
15649,6806.740824738148
15650,8127.42230232839
15651,5496.7186173221735
15652,8219.927736358342
15653,4898.585069120334
15654,6829.489651160857
15655,4877.893138696109
15656,7190.764299287722
15657,5295.848750825122
15658,6668.823313944719
15659,7164.708275602451
15660,7775.009552764304
15661,7474.798415464776
15662,6866.312771814343
15663,7307.170058500965
15664,4356.2351924499135
15665,4494.544416276048
15666,4613.31836447894
15667,6666.160828960073
15668,7369.8712308571485
15669,5063.280097917867
15670,6558.71396592456
15671,5731.895868339614
15672,5357.278266019802
15673,6933.520640882792
15674,6236.294855815663
15675,4699.298369569191
15676,5515.793996448174
15677,5258.558865902407
15678,7576.350384716597
15679,6337.102161702811
15680,4782.173921665816
15681,7398.059607531859
15682,6134.5042357216225
15683,5603.293146214907
15684,6567.401766939989
15685,6827.423813672553
15686,7945.732149443715
15687,5588.0802664804605
15688,7340.3288248561785
15689,7373.071444701362
15690,6751.838138545481
15691,6149.809728454604
15692,5063.424445602925
15693,6651.96990953606
15694,6637.680845152944
15695,6187.046000764002
15696,7268.63125095211
15697,5337.674347206979
15698,7302.240329644497
15699,5442.808516358019
15700,7379.193497933613
15701,4211.180927183151
15702,4728.3866539564
15703,3379.6653436154947
15704,4537.068206284224
15705,6042.874022634844
15706,6560.0503607412165
15707,5968.7238086944435
15708,6246.431290798496
15709,7047.233467634213
15710,6658.0499517906255
15711,6353.050815337887
15712,7138.437895553413
15713,5558.941477613586
15714,4673.571434535612
15715,5540.903092815645
15716,6419.873241738528
15717,4985.372028776088
15718,5396.661950919826
15719,6128.798100204436
15720,5810.777963151282
15721,5379.340562723467
15722,6852.492495691671
15723,6270.626580952243
15724,5043.221920791538
15725,5415.47579838085
15726,6833.775342347051
15727,6971.181784072682
15728,5033.652079692438
15729,5536.379793308084
15730,4869.805861466313
15731,5210.477384210844
15732,7573.454516063874
15733,6498.740094501023
15734,7381.6465509264335
15735,5178.8200717117
15736,6667.229698462552
15737,6767.714446660117
15738,3606.6382775598813
15739,3972.8112048777093
15740,7256.644704826633
15741,5498.150704938039
15742,6029.663098598815
15743,4660.581056892445
15744,6857.454888584863
15745,7840.874902953444
15746,6356.517641184634
15747,5271.267545168877
15748,7222.894395722431
15749,5540.587739887462
15750,6060.199987935727
15751,5375.9843241123235
15752,5559.123799045809
15753,6450.088112605225
15754,6133.501283546652
15755,5763.51974648932
15756,6748.2921631869
15757,5465.265167620633
15758,5484.84124685355
15759,5539.704860507137
15760,5638.146515938068
15761,5154.170860458651
15762,3561.88148771428
15763,5732.985248453227
15764,8113.64465958158
15765,7266.370910195774
15766,8427.86586625675
15767,5932.090601277851
15768,5395.501862157383
15769,4577.654959406635
15770,4301.116824272312
15771,5339.693410377073
15772,5734.959022801153
15773,6471.447231413379
15774,3845.894575589337
15775,6472.268262067125
15776,5817.153456275928
15777,7836.997030076723
15778,6002.752570930162
15779,7747.428386282945
15780,6116.933856901736
15781,6416.850119966665
15782,6797.934471995893
15783,8085.56755182734
15784,7791.211544003301
15785,7982.077042943444
15786,6545.95190447675
15787,6630.951087674091
15788,4599.2300328928795
15789,4836.700686422803
15790,5424.633686994936
15791,6634.377005394146
15792,6644.789135298143
15793,6281.419658887045
15794,6681.550274369043
15795,5930.25003968077
15796,7984.970154246475
15797,6389.568138665473
15798,4731.233207352734
15799,6412.29547746023
15800,6626.746563921199
15801,5468.197079918677
15802,4911.427464913455
15803,5813.516077558711
15804,7264.219756612078
15805,6261.769443320727
15806,7587.254695557685
15807,5080.389672746182
15808,4713.680691335314
15809,7759.664502996007
15810,5906.034028583951
15811,7869.642407888341
15812,5755.268621791116
15813,5043.167871149042
15814,6089.9759105850935
15815,7442.363340331409
15816,6701.20997024967
15817,4049.3716969262764
15818,7171.613273851749
15819,7229.192414598576
15820,4963.519240567084
15821,7235.843466336746
15822,5910.4142754990135
15823,6102.4198871254575
15824,5613.569289491171
15825,7234.301769520768
15826,6080.316832400965
15827,5886.588298563927
15828,4717.3869779699835
15829,4526.792390056717
15830,3975.8565928203016
15831,7156.929956150981
15832,4377.574065228103
15833,4653.225662881817
15834,6309.948765477712
15835,7379.420783364078
15836,7218.95562297797
15837,3701.019077887265
15838,7790.60290626381
15839,4830.828210873117
15840,8157.401909629392
15841,4086.238672550889
15842,6514.586670767246
15843,5803.175489384508
15844,5713.389802380209
15845,5355.478267478871
15846,7091.346544388065
15847,7800.761011642554
15848,5579.610824569247
15849,5012.626214364213
15850,7078.16739275093
15851,7257.159410487072
15852,8203.136865491222
15853,7400.006149008957
15854,5150.646701584292
15855,4093.758723934127
15856,4280.777854984322
15857,5808.5742390293735
15858,5589.764162235872
15859,5100.712618296659
15860,8340.296819573825
15861,5935.61532728037
15862,6208.665993225309
15863,7752.172194752824
15864,5500.980075095593
15865,7224.710255224922
15866,6868.025045404568
15867,5724.076750658772
15868,7686.15010420888
15869,4953.992801741359
15870,7921.083885593611
15871,5708.438287840737
15872,7515.573641051141
15873,8362.513325950562
15874,8240.706668865485
15875,7731.746898823842
15876,6126.139371220714
15877,6322.000813809054
15878,8126.417320362408
15879,7418.689724446254
15880,8075.64413843796
15881,4862.0371467156765
15882,7361.015478177628
15883,6395.726164260266
15884,6435.512973874293
15885,5292.329248260825
15886,5010.333248011494
15887,6624.75905168995
15888,4542.987499111918
15889,6753.094216744515
15890,5947.03897028506
15891,5947.3230985374685
15892,4623.166389152491
15893,5784.874850545801
