id,yield
15289,4310.766480572651
15290,6420.663137380153
15291,7168.6113946988235
15292,4938.229461730447
15293,3661.6354600337218
15294,5097.2322588760135
15295,7158.695613579231
15296,6653.875195876496
15297,8034.182587227564
15298,4180.453219491835
15299,5878.46338375456
15300,5892.975233244165
15301,5624.43134525044
15302,5802.227865902082
15303,5061.445156445959
15304,4849.499496198076
15305,4629.365996392236
15306,6408.385050981023
15307,4969.068924573947
15308,6011.337720025056
15309,6386.760691600114
15310,7511.5769515307475
15311,5302.697361905443
15312,5109.867114274302
15313,6398.054444902765
15314,5017.106651568382
15315,4562.8598402925745
15316,7877.4349151181705
15317,5731.08045140542
15318,7839.016502549603
15319,8069.0844225506
15320,7051.2981771675195
15321,6750.173512949232
15322,2850.891719394442
15323,6003.750137171585
15324,2845.6741925376455
15325,7199.687875858559
15326,6304.618683520068
15327,4220.565071143581
15328,7832.517002966216
15329,7606.590709658825
15330,5130.9932433177755
15331,5920.91132954528
15332,6961.142323623888
15333,6587.305763755376
15334,5584.612233328688
15335,7925.795946943353
15336,4310.4239997638115
15337,7527.453045056339
15338,6575.728166359391
15339,5629.307852628235
15340,6869.340718529786
15341,5769.01841842158
15342,5253.624813193585
15343,6790.807753032359
15344,6191.233730164856
15345,4355.260864627144
15346,6224.896735943998
15347,6300.261665340099
15348,5046.939106679283
15349,6530.9745416476835
15350,4700.164637629545
15351,6364.0178850206785
15352,5905.153644283382
15353,6722.777930786395
15354,4387.647728740526
15355,4402.568439288705
15356,6145.582096093468
15357,6458.0436003502855
15358,7059.556424325008
15359,4996.815825611895
15360,4203.641773022413
15361,5696.533013187362
15362,5988.475804880572
15363,6734.487532408746
15364,4985.457055484689
15365,4416.259003220707
15366,4812.292278020799
15367,7539.487721286645
15368,4870.043215687409
15369,5838.401565796315
15370,6451.263186704478
15371,3051.6739178400485
15372,4793.439729645349
15373,6316.604613705398
15374,5773.462837188192
15375,5479.041924975233
15376,5977.839936611785
15377,5772.27051175597
15378,4672.955742208196
15379,6076.773168035793
15380,7305.771689270602
15381,6219.431981615766
15382,5630.411611012201
15383,7526.101428942879
15384,5269.572563509919
15385,4072.4536619063865
15386,4071.04852991781
15387,4162.125603660993
15388,6759.08187380606
15389,6215.1973295903745
15390,8179.396436246281
15391,6462.880325844244
15392,7205.836508620056
15393,5889.058645082474
15394,6098.155804964168
15395,5684.010767421193
15396,6913.111704175295
15397,6814.663728049714
15398,5803.176832485133
15399,5809.138088825725
15400,4971.247162297175
15401,6350.25344228668
15402,6316.452317134763
15403,6251.328185596887
15404,7164.6725371882385
15405,7407.889055607575
15406,8169.439355912575
15407,5745.991771177748
15408,7553.341298511047
15409,5945.250149535542
15410,5892.29633104342
15411,8267.065396584776
15412,6677.909718191911
15413,6830.638038204593
15414,5699.5952415937145
15415,5959.365884197949
15416,6976.001735881104
15417,5889.7559449339
15418,7290.9942674549
15419,4213.953928214509
15420,4034.0787903342016
15421,6333.628368235208
15422,3579.323829045296
15423,6454.9280661653775
15424,6575.920369811726
15425,6957.227825960064
15426,3670.0060158046686
15427,7493.618441028971
15428,6423.192576721268
15429,7361.441955722501
15430,6729.662930853371
15431,5437.6116056370265
15432,5270.390961506506
15433,4474.190187023525
15434,8292.231832593101
15435,4011.5960291609035
15436,4763.998483104387
15437,5036.711606975508
15438,5831.812470508028
15439,6967.444060238463
15440,5490.974770955279
15441,6623.982449621997
15442,5415.313600623038
15443,4585.672864475417
15444,5840.203324222334
15445,3477.3784367638727
15446,6776.5018393810105
15447,6569.673429195438
15448,7357.8167264054255
15449,7905.1057528793435
15450,7258.228088959899
15451,5339.02589939137
15452,4393.841684821466
15453,7547.003026817289
15454,6746.423316823275
15455,8308.71325172409
15456,6384.455322243065
15457,6548.863260098541
15458,5712.237558511665
15459,6228.020325108788
15460,5732.886396731885
15461,5046.057289785925
15462,5249.43019677819
15463,6681.34667042116
15464,6389.18355170519
15465,6769.9508568141955
15466,7299.330496156166
15467,7274.592054749166
15468,3373.2175540141548
15469,2857.571318304933
15470,7514.377000152516
15471,7267.067122786475
15472,6764.069710763086
15473,5185.533843305359
15474,6636.92824634547
15475,5279.302729992597
15476,5292.382539008625
15477,5781.419031373956
15478,4682.456381399323
15479,6988.125322084401
15480,6974.977270870271
15481,6408.35383046603
15482,6364.787406107323
15483,6943.578019356264
15484,6528.781079402636
15485,7588.958317941162
15486,6124.825477414329
15487,7637.6309056273
15488,6849.7686897433605
15489,5474.661920315636
15490,6295.454890385059
15491,6711.312386424722
15492,5793.894702938211
15493,7314.265051820295
15494,6421.021469475451
15495,6959.783002312119
15496,6756.490750791867
15497,4656.270076728993
15498,6763.861522662837
15499,6701.058506645507
15500,7442.947204811529
15501,5482.4457462553
15502,7757.224662890274
15503,7394.916218404927
15504,6256.119200052963
15505,6381.561099546626
15506,4542.76290107228
15507,4547.70794930654
15508,6078.409522078957
15509,4462.613098930355
15510,5025.710275279832
15511,6276.0994131463185
15512,5380.821936367871
15513,6736.408198838455
15514,8050.653444459424
15515,6615.509422393966
15516,5083.079457610167
15517,7744.667737773335
15518,7117.085530695747
15519,7036.638147229154
15520,5725.479242286318
15521,6429.9128497514785
15522,6339.556099583407
15523,6706.960207810578
15524,7057.659896845171
15525,5297.415633454276
15526,5683.935717190928
15527,4231.4417950062525
15528,4198.996675792627
15529,7179.294812754024
15530,6757.842806405728
15531,6663.399932620125
15532,7143.938802066215
15533,4565.790547971928
15534,7821.247133787474
15535,3840.210752288916
15536,6671.611616069031
15537,5551.553145826383
15538,6575.794929514394
15539,7454.459418526433
15540,6297.459203210776
15541,6505.417608396645
15542,7251.998739386265
15543,7108.98669469734
15544,4631.738928197353
15545,5008.81945306345
15546,7711.436062626314
15547,5685.327221454851
15548,6061.590922655923
15549,7154.634919664719
15550,6585.391068448662
15551,7220.422684854746
15552,6469.5952856284675
15553,4337.902090337408
15554,5553.841679794831
15555,6013.067423263179
15556,6762.6465039013165
15557,6931.078921440445
15558,3904.0232900337887
15559,5534.99032474143
15560,7478.443600298342
15561,5689.128435487639
15562,7396.074987081973
15563,6701.823704206434
15564,4183.289018897514
15565,6479.229997522952
15566,7067.808062243463
15567,6520.328250382396
15568,3312.370097606612
15569,4263.000536033627
15570,5535.676870640158
15571,5261.227289235946
15572,4010.822383724847
15573,5923.8908639686915
15574,6197.492083475633
15575,6532.972181065511
15576,4254.226610478048
15577,5968.452722244289
15578,6685.812394093127
15579,3455.548292390503
15580,7452.305988227845
15581,7194.264540163409
15582,6878.94646568194
15583,3031.880478327649
15584,5483.4492516265755
15585,4099.482289362341
15586,6234.130896630835
15587,7860.618463993935
15588,6737.265616881881
15589,5656.5666377581865
15590,4987.352235161996
15591,6093.47711732795
15592,7788.042005169407
15593,7122.725650921614
15594,6711.72153733007
15595,4254.071797335076
15596,4809.514917678748
15597,5111.252184441751
15598,5253.508694603003
15599,5648.223545075427
15600,5734.759020583847
15601,6135.768206787208
15602,7485.583310190732
15603,4959.117547583418
15604,6773.931934364904
15605,6753.067699712456
15606,7396.039355909274
15607,5826.746185744792
15608,6803.332642058201
15609,7354.3928740164865
15610,6658.976373796676
15611,4739.155817546913
15612,5031.1174043009905
15613,6407.5404426835685
15614,4471.022850551293
15615,6385.640149547772
15616,6200.432946587745
15617,5308.577362371761
15618,6612.420350617314
15619,6822.22651590756
15620,5068.030723093616
15621,4148.394809313793
15622,4039.59267528515
15623,5373.8775269790585
15624,5234.1562127634725
15625,4361.501272843666
15626,7550.263904589767
15627,5463.325920026068
15628,6137.196914253723
15629,5937.540729652492
15630,5199.79478836755
15631,5755.668912391115
15632,6032.098489530087
15633,4900.109480552714
15634,7116.4369273994125
15635,5194.611982075447
15636,7312.55468519936
15637,5771.364424667974
15638,5918.812230766862
15639,3871.0790585407126
15640,5489.105829646898
15641,6996.057413511827
15642,6777.922597647804
15643,4466.185339968731
15644,6244.9230449057
15645,5690.2038197635065
15646,5730.422783091272
15647,7904.358586892666
15648,5620.327713286525
15649,6843.296909090449
15650,7885.101257361635
15651,5529.4557873254835
15652,8010.387657690824
15653,5080.0991644957985
15654,6852.167682110831
15655,4789.633891915984
15656,7263.599482531588
15657,5484.719670873468
15658,6793.526651973138
15659,7266.390437918557
15660,7548.075214415919
15661,7190.649035285896
15662,6560.4554254245395
15663,7362.363066735485
15664,4434.518498562977
15665,4285.527685072853
15666,4917.470686896726
15667,6730.462767500564
15668,7375.2817633683
15669,5125.498477775754
15670,6458.900119464047
15671,5716.12111075153
15672,5278.936836060308
15673,7071.084073557797
15674,6452.379937654549
15675,4724.054765570055
15676,5400.744049925151
15677,5440.0238463908
15678,7397.687125156742
15679,6589.680901261368
15680,4721.663325143267
15681,7241.936419098831
15682,6427.380445541932
15683,5723.335492500155
15684,6544.247037498414
15685,6470.934316369138
15686,7922.610412551532
15687,5603.325284997274
15688,7343.9215404351935
15689,7165.051423165807
15690,6750.896270800031
15691,6218.70982743565
15692,5119.343281963658
15693,6805.74258844181
15694,6517.124743666584
15695,6227.25450055652
15696,7084.8079432204
15697,5176.176202299403
15698,7203.234286552297
15699,5539.811148613858
15700,7296.081321117264
15701,4303.242436823063
15702,4592.847178225742
15703,3049.869108980857
15704,4476.058278671802
15705,6086.374816074564
15706,6385.368714986478
15707,6168.2431086374345
15708,6289.3231106837175
15709,7097.272948502736
15710,6987.626983692419
15711,6473.266430274773
15712,7236.9333468405885
15713,5618.3316232753095
15714,4797.69581300331
15715,5518.9803737447455
15716,6462.807078561788
15717,5284.517360911458
15718,5369.5529893844305
15719,6207.8843048012595
15720,5801.1497845714375
15721,5452.8377695915015
15722,6797.012627360126
15723,6477.406277215089
15724,5202.603973117699
15725,5402.335216295946
15726,6838.360014744851
15727,7117.422595474847
15728,5073.214388448463
15729,5534.696569553251
15730,4864.334604653237
15731,5097.062427909272
15732,7365.3610619106985
15733,6470.65234315271
15734,7326.529208305621
15735,4979.810379854226
15736,6738.014893405899
15737,6747.469047484314
15738,3492.8161653381894
15739,3927.762984449947
15740,7106.744261272267
15741,5552.133390714187
15742,6245.855636382055
15743,4492.344008112969
15744,6849.8011701694195
15745,7742.666395134018
15746,6343.252192575791
15747,5178.919034890926
15748,7203.799325624958
15749,5553.838072838392
15750,6064.093324631929
15751,5503.794551828027
15752,7648.62502848403
15753,6545.378325245843
15754,6191.117863519104
15755,5793.094045468436
15756,6826.095500622987
15757,5571.632457020841
15758,5496.940694281153
15759,5530.801193168379
15760,5677.851349390606
15761,5236.093299475584
15762,3252.8461133691053
15763,5676.537627992271
15764,7901.7179814172305
15765,7364.7772750427885
15766,8252.885415239374
15767,5993.464192711352
15768,5530.303984790591
15769,4645.865236900527
15770,4337.1549979666
15771,5299.875161530702
15772,5941.142878364804
15773,6703.362358549785
15774,3645.4664160737057
15775,6698.162672535443
15776,5885.30295988458
15777,7937.628892609568
15778,6017.681865570575
15779,7405.5707004292635
15780,6297.688718502031
15781,6478.995867231805
15782,6813.462806398891
15783,7986.982655453254
15784,7773.256117447283
15785,7713.663578449477
15786,6408.653800190095
15787,6761.7555165188105
15788,4401.275554032707
15789,4866.741529163926
15790,5462.690014791355
15791,5969.009735767571
15792,6638.049867948656
15793,6473.418808717289
15794,6743.070792861066
15795,5767.126521957213
15796,7868.776885254203
15797,6465.215656688591
15798,4542.439290643517
15799,6811.348870102491
15800,6811.22460663989
15801,5515.610791502081
15802,4769.481208505871
15803,5890.978718337734
15804,7009.159567431023
15805,6360.3034579408095
15806,7654.5642579202995
15807,4965.243694612375
15808,4703.5051556102535
15809,7747.825221008935
15810,6054.013049369525
15811,7760.853671508529
15812,5956.527915254088
15813,5184.117704974421
15814,6050.326291572591
15815,7338.048179645586
15816,6481.230666302268
15817,3982.5604916656525
15818,7336.933919248855
15819,7193.00645318379
15820,4997.273587309324
15821,7234.822259120327
15822,6078.469626317872
15823,6019.319247980913
15824,5747.646667991347
15825,7128.441286485645
15826,6265.933746502348
15827,6050.011959949855
15828,5070.373802885341
15829,4450.430333463306
15830,3180.2916629790966
15831,7599.255328504034
15832,4312.945484939673
15833,4542.3236147466805
15834,6244.5014957861285
15835,7051.207840111083
15836,7054.94241936809
15837,3631.9315571234993
15838,7576.760329758704
15839,4643.520136315636
15840,7920.158276203199
15841,3951.4193577454357
15842,6717.237178044403
15843,5725.415057408919
15844,5895.714783128145
15845,5432.8826847116525
15846,7024.109106101277
15847,7776.420463291652
15848,5726.756369872544
15849,5247.985930137666
15850,7077.41457369328
15851,7212.5598852630155
15852,8103.308765590017
15853,7121.405585017346
15854,5255.955437627186
15855,3801.4846202248095
15856,4120.040229676012
15857,5911.142246789056
15858,5634.706319434739
15859,5096.5857151062055
15860,8210.667368697437
15861,5970.635395724448
15862,6454.956201645122
15863,7605.75392237087
15864,5510.502118241632
15865,7453.562223762706
15866,6752.658788706918
15867,5443.854156304895
15868,7561.800103465062
15869,5106.261035936852
15870,7476.506002600535
15871,5817.797164927859
15872,7371.75980609057
15873,7991.853722745393
15874,7913.716823704534
15875,7623.156044204703
15876,6026.97011901161
15877,6299.699093602909
15878,7929.852125349675
15879,7298.906657195626
15880,8201.70676195397
15881,4704.380467967969
15882,7360.130849723651
15883,6399.149323335809
15884,6849.811997646613
15885,5359.09452244818
15886,5028.718596176914
15887,6750.3244797085645
15888,4459.222622977772
15889,6935.757532090021
15890,6029.683174258041
15891,5965.697751589344
15892,4468.638500893581
15893,6467.966728144265
15894,5079.73483823177
15895,5847.01283779139
15896,6520.420284799815
15897,6623.306660575475
15898,5173.528839985321
15899,7605.735229542481
15900,5520.947558674718
15901,6799.630429453358
15902,5196.18849825797
15903,6097.39859541294
15904,5469.207488673721
15905,8196.813610763968
15906,7080.594171930085
15907,7198.7158938833345
15908,5578.925571304293
15909,5630.030689479938
15910,5993.824492436313
15911,6217.5144883102175
15912,6896.8899261123815
15913,7071.242998754122
15914,5452.83828191004
15915,6192.135616172763
15916,5194.014410828262
15917,5362.039888003838
15918,4322.268388687506
15919,7301.6262372000565
15920,5816.930129451445
15921,5726.280814160731
15922,7429.030254855717
15923,4927.093473424914
15924,5250.888318497255
15925,7452.787469497423
15926,6587.141609123474
15927,3632.957706326505
15928,5494.826185742779
15929,6524.999782294307
15930,6539.4499139241
15931,6954.019836369892
15932,3850.043925443289
15933,4882.289807844286
15934,6182.614762450561
15935,6065.765750293709
15936,4198.380573252699
15937,6843.477887902135
15938,6536.4636027590905
15939,6926.809673000613
15940,5811.133958291462
15941,6585.794298839999
15942,7912.79647103517
15943,7658.958412454538
15944,5026.1514761203325
15945,5416.3858933894735
15946,6017.167022366012
