id,yield
15289,4298.580715269146
15290,6102.783335369672
15291,7245.792191797204
15292,4968.907182174012
15293,3674.103273862558
15294,4959.514578643663
15295,7211.353538055994
15296,6435.040946419816
15297,8374.611824654981
15298,4222.867727377336
15299,5863.275434023238
15300,5908.254288919089
15301,5529.726784889775
15302,5645.196016760847
15303,5061.734864977238
15304,4863.6322363979825
15305,4843.673707031659
15306,6313.1096517763035
15307,5012.005884448131
15308,5822.662961399277
15309,6181.426333185921
15310,7565.502503741215
15311,4404.361856078039
15312,5171.256567220383
15313,6390.849982976788
15314,5107.118793239239
15315,4584.008958627087
15316,7965.806739342645
15317,5652.4746968019235
15318,7831.5301027803225
15319,8130.9552429753485
15320,6980.946222175301
15321,6602.880670542031
15322,2688.7148736413324
15323,5896.753302065309
15324,2614.9822570203473
15325,7127.878617320467
15326,6181.448535165131
15327,4170.594100584146
15328,7811.046117190453
15329,7726.3637515525015
15330,5149.036085137591
15331,5761.93108616721
15332,6871.144107615234
15333,6371.049422399821
15334,5592.803455986891
15335,8023.838409981595
15336,4158.555424660693
15337,7527.412666436002
15338,6157.3422988120265
15339,5509.028317766825
15340,6698.787084914681
15341,5708.661452316889
15342,5351.941423767416
15343,6701.559133372229
15344,6055.307257846161
15345,4459.861969651375
15346,6100.763460674054
15347,6263.802184783045
15348,4746.57118327923
15349,6503.386523666002
15350,4636.790836602996
15351,6086.603809255353
15352,5847.447330366133
15353,6875.935579808197
15354,4325.06793263368
15355,4489.914731561311
15356,6061.426684922818
15357,6175.0076830834505
15358,6981.368001331685
15359,4980.068418618483
15360,4455.973619380957
15361,5644.673701411999
15362,5986.735916942839
15363,6629.322489792358
15364,5100.052443992084
15365,4492.89935881335
15366,4746.320124381497
15367,7670.8963973107375
15368,4933.537153052587
15369,5880.089407952991
15370,6418.432237891059
15371,3374.192558996914
15372,4847.859866746451
15373,6189.529155553116
15374,5668.664922826582
15375,5481.088701900143
15376,5893.609114986378
15377,5660.806082773146
15378,4758.126389273452
15379,6031.01845389789
15380,7351.233972569641
15381,6106.900440773072
15382,5898.040999571957
15383,7317.793590306351
15384,5198.917049998624
15385,4273.85247991087
15386,4345.404425559528
15387,4367.543828938313
15388,6770.617739570466
15389,6108.108131321508
15390,8322.915204351502
15391,6377.846366130407
15392,7237.253605771691
15393,5835.340802825746
15394,6046.69492610533
15395,5548.306959064063
15396,6891.632680632792
15397,6873.7038772665865
15398,5620.516225401333
15399,5569.032188780006
15400,4832.846823994331
