id,yield
15289,4290.428859760752
15290,6316.841002970588
15291,7164.917118191326
15292,4895.659739703677
15293,3732.9097661410387
15294,5086.19215135076
15295,7159.723280606443
15296,6545.257273508649
15297,8047.249859226118
15298,4183.363105987579
15299,5876.101342216033
15300,5895.60137042208
15301,5625.055439400757
15302,5792.263578603717
15303,5027.693996540202
15304,4831.13026441432
15305,4645.355733355178
15306,6412.678701528082
15307,4966.58750036632
15308,5987.499584589531
15309,6332.386176901664
15310,7556.556290856986
15311,5270.2001103642615
15312,5153.0175695092685
15313,6451.030782516473
15314,5012.934316510238
15315,4536.954364410867
15316,7875.6670412238855
15317,5707.846534059787
15318,7822.048967445
15319,8074.599625802842
15320,6999.73673884597
15321,6700.193006684609
15322,2642.564300616006
15323,5976.517506572894
15324,2733.246103818518
15325,6947.065075606305
15326,6281.540309737785
15327,4165.854283977865
15328,7794.318905070451
15329,7669.77365781299
15330,5145.1565888160685
15331,5879.995254966217
15332,6929.482825261498
15333,6543.897727680562
15334,5560.638050044815
15335,7960.268083329531
15336,4234.955371231259
15337,7552.2971338645275
15338,6360.359669518222
15339,5670.22397332112
15340,6809.358452495671
15341,5709.504501103012
15342,5238.377081823133
15343,6794.957405627105
15344,6150.038355775573
15345,4328.94482355287
15346,6162.689483010314
15347,6348.311079676762
15348,4953.8737731546125
15349,6536.203738559258
15350,4649.873597999648
15351,6231.311060614008
15352,5933.201168690156
15353,6833.659269473224
15354,4342.353856988324
15355,4367.3323511740455
15356,6040.694597201631
15357,6438.45061297258
15358,7005.187247693399
15359,4970.462216905668
15360,4302.854189605401
15361,5688.981362695067
15362,5985.838256356103
15363,6723.081516687167
15364,5124.124698217221
15365,4435.65854367029
15366,4775.312966815054
15367,7544.022049145853
15368,4901.023110156098
15369,5873.252819627942
15370,6441.981915672598
15371,2960.6598517018906
15372,4803.929910054643
15373,6256.188023283212
15374,5721.504671729684
15375,5467.553159611816
15376,6011.478036907488
15377,5743.532261255628
15378,4765.325078066668
15379,6087.128530306944
15380,7332.195311811613
15381,6194.32503805105
15382,5702.230831221199
15383,7520.980982947622
15384,5342.348498480555
15385,4098.854266760892
15386,4117.124749925713
15387,4239.965754320803
15388,6758.555756154786
15389,6189.405907963281
15390,8157.2244444507205
15391,6473.122614111808
15392,7232.5680368794565
15393,5945.383137294015
15394,6122.332299420826
15395,5620.38534566817
15396,6895.7937864499945
15397,6852.885876340239
15398,5805.645994276456
15399,5651.140499594284
15400,4910.944513598448
15401,6314.175534864497
15402,6263.4809584196455
15403,6268.428321077872
15404,7188.16593042259
15405,7483.247594780607
15406,8156.415314299173
15407,5768.271880959072
15408,7540.625129178559
15409,5913.81743798671
15410,5905.57755004472
15411,8261.077610652177
15412,6631.874373840434
15413,6839.836768051655
15414,5713.027802225541
15415,5935.506434548278
15416,6949.274447264844
15417,5951.610826794351
15418,7382.013656155963
15419,4409.636475523779
15420,4014.9219324074056
15421,6335.100102808361
15422,3577.77321134842
15423,6497.460523259474
15424,6522.640984246341
15425,6943.207381285258
15426,3656.7099667839666
15427,7474.894015418259
15428,6404.552991204557
15429,7340.335513663684
15430,6703.993599275018
15431,5370.65385706571
15432,5258.77258074279
15433,4496.233540804373
15434,8330.51842917881
15435,4074.1464736253793
15436,4746.444624952863
15437,5004.015832516461
15438,5714.597905805848
15439,6976.643609996696
15440,5460.608819438506
15441,6605.598540488994
15442,5375.94979255742
15443,4556.266708774795
15444,5845.841377563289
15445,3489.47114141742
15446,6786.100452705263
15447,6577.545308947452
15448,7508.799047373734
15449,7913.799787849486
15450,7235.3550511660405
15451,5329.962111507358
15452,4382.183911917253
15453,7508.503397689246
15454,6629.346780657884
15455,8321.45238949899
15456,6421.59119027094
15457,6527.705880860977
15458,5667.138727033641
15459,6250.946657704496
15460,5748.533920172696
15461,5057.296983375475
15462,5217.737415468928
15463,6702.592681941647
15464,6405.248098421258
15465,6767.726164864379
15466,7306.186345996839
15467,7283.206104973295
15468,3357.3144013302267
15469,2834.7583626006644
15470,7516.424973581996
15471,7267.764231882911
15472,6759.997609831849
15473,5229.963434664059
15474,6661.11919264074
15475,5240.471676014484
15476,5262.021751945254
15477,5773.036327455796
15478,4801.337346557611
15479,7073.02628763649
15480,6842.012629053396
15481,6430.684563319589
15482,6363.592720282954
15483,6907.3370366353665
15484,6536.045750494073
15485,7591.353478177588
15486,6163.367141154768
15487,7666.49847534611
15488,6881.260072789921
15489,5483.393813577264
15490,6327.989686887864
15491,6703.635420886298
15492,5564.959557372376
15493,7304.891627428928
15494,6414.2696146038315
15495,6950.877986738104
15496,6826.325988907787
15497,4717.867525466335
15498,6717.017416702885
15499,6644.92487963694
15500,7430.105387423013
15501,5547.411846300024
15502,7713.847349455933
15503,7432.490478344833
15504,6434.102657006764
15505,6305.711972186177
15506,4428.646425570791
15507,4591.154003714521
15508,6146.515855063743
15509,4550.252852166862
15510,5048.294518316134
15511,6208.111770748949
15512,5391.24783272019
15513,6728.148509244714
15514,7947.620028057583
15515,6623.48220409663
15516,5082.577858797812
15517,7760.0176994874755
15518,7102.196929149222
15519,7096.786394590008
15520,5766.525399053728
15521,6488.643545252595
15522,6392.1319579019855
15523,6664.441460653469
15524,7054.03638061984
15525,5329.756634563841
15526,5644.5859358431235
15527,4393.472344398492
15528,4176.566856860876
15529,7275.740339406753
15530,6644.710471611065
15531,6625.829088025349
15532,7141.12541821193
15533,4635.628357482194
15534,7851.034957879243
15535,3846.687434506639
15536,6613.597380784933
15537,5560.686034211443
15538,6590.03870628122
15539,7488.78918855395
15540,6261.867659060503
15541,6526.29075919816
15542,7240.051333998113
15543,7112.6210229015
15544,4637.831293939844
15545,4969.901594654242
15546,7611.931650681328
15547,5655.370128367013
15548,6066.40709194603
15549,7129.808334805198
15550,6598.937911763297
15551,7174.66376525875
15552,6436.382239953904
15553,4332.240006935803
15554,5595.786450828102
15555,6034.664715415611
15556,6749.552476215518
15557,6992.69901292
15558,3908.56469269176
15559,5516.768356018529
15560,7535.8956906591375
15561,5647.066674865535
15562,7424.419142342729
15563,6707.157993555297
15564,4216.027330595275
15565,6486.04787197318
15566,6965.029087293037
15567,6536.309257868743
15568,3338.48545676573
15569,4223.435329633552
15570,5414.749845067889
15571,5266.348976370851
15572,4052.8039973964183
15573,5905.230377237066
15574,6188.296999342034
15575,6527.420221094602
15576,4289.447788543463
15577,5902.938520172976
15578,6682.143379694636
15579,3409.2159593681513
15580,7503.1866083711975
15581,7280.361089560127
15582,6857.162876194219
15583,2990.6929851327195
15584,5486.750047527286
15585,4081.2695304738677
15586,6275.174536588838
15587,7816.664525355851
15588,6701.370713365167
15589,5692.53784411622
15590,5041.3468253431365
15591,6092.227657398731
15592,7861.19019399855
15593,7192.642132621726
15594,6749.275920894304
15595,4254.668519796175
15596,4699.669902141022
15597,5117.068295981941
15598,5260.305123029013
15599,5657.704989984079
15600,5596.234949623108
15601,6205.9378633499
15602,7535.080969611452
15603,5012.664268689204
15604,6872.370802683462
15605,6797.956785803937
15606,7427.268366911589
15607,5828.779011967633
15608,6805.283833339368
15609,7316.4611394897875
15610,6617.61790390752
15611,4670.099682129104
15612,5042.5126204968365
15613,6453.942657001226
15614,4472.605487564194
15615,6360.84231795386
15616,6191.1413860983785
15617,5304.142438050001
15618,6640.365069738718
15619,6792.365329552357
15620,5009.571313849334
15621,4172.020731995348
15622,4023.2891817065897
15623,5399.894773636441
15624,5307.095397918903
15625,4317.902691085783
15626,7557.089447636157
15627,5467.284323902716
15628,5976.856048516823
15629,5942.479047907306
15630,5244.168874862075
15631,5727.742454274857
15632,5999.87637358848
15633,4883.189887518676
15634,7123.565669479583
